order_id,product,city,price,date
895,Tablet,Delhi,37295,2026-03-22 18:25:46.371167
896,Phone,Bangalore,37544,2026-03-03 18:25:46.371167
897,Headphones,Delhi,33697,2026-02-23 18:25:46.371167
898,Laptop,Delhi,3139,2026-03-16 18:25:46.371167
899,Headphones,Chennai,48622,2026-03-18 18:25:46.371167
900,Headphones,Bangalore,3893,2026-02-22 18:25:46.371167
901,Laptop,Chennai,41492,2026-03-21 18:25:46.372166
902,Laptop,Delhi,11308,2026-02-26 18:25:46.372166
903,Laptop,Bangalore,28296,2026-03-20 18:25:46.372166
904,Laptop,Bangalore,7539,2026-03-16 18:25:46.372166
905,Laptop,Chennai,2230,2026-03-07 18:25:46.372166
906,Tablet,Delhi,22641,2026-03-11 18:25:46.372166
907,Laptop,Delhi,33989,2026-03-11 18:25:46.372166
908,Tablet,Chennai,18159,2026-02-23 18:25:46.372166
909,Headphones,Bangalore,47026,2026-02-27 18:25:46.372166
910,Tablet,Bangalore,10947,2026-03-22 18:25:46.372166
911,Phone,Chennai,33269,2026-03-13 18:25:46.372166
912,Headphones,Mumbai,8704,2026-03-06 18:25:46.372166
913,Phone,Delhi,46140,2026-02-28 18:25:46.372166
914,Headphones,Delhi,7159,2026-03-06 18:25:46.372166
915,Laptop,Bangalore,45012,2026-03-13 18:25:46.372166
916,Headphones,Delhi,23117,2026-03-07 18:25:46.372166
917,Phone,Chennai,43885,2026-03-03 18:25:46.372166
918,Phone,Bangalore,20331,2026-03-13 18:25:46.372166
919,Laptop,Bangalore,27666,2026-03-22 18:25:46.372166
920,Headphones,Bangalore,42369,2026-03-19 18:25:46.372166
921,Phone,Bangalore,11946,2026-03-09 18:25:46.372166
922,Phone,Delhi,33293,2026-03-02 18:25:46.372166
923,Laptop,Chennai,1212,2026-03-14 18:25:46.372166
924,Laptop,Bangalore,37986,2026-03-07 18:25:46.372166
925,Phone,Delhi,9218,2026-03-24 18:25:46.372166
926,Laptop,Mumbai,25792,2026-03-01 18:25:46.372166
927,Headphones,Chennai,27238,2026-03-01 18:25:46.372166
928,Tablet,Delhi,7388,2026-02-27 18:25:46.372166
929,Phone,Mumbai,5716,2026-03-24 18:25:46.372166
930,Laptop,Chennai,46372,2026-03-01 18:25:46.372166
931,Phone,Chennai,14153,2026-02-23 18:25:46.372166
932,Headphones,Chennai,4157,2026-03-13 18:25:46.372166
933,Laptop,Chennai,11703,2026-03-16 18:25:46.372166
934,Tablet,Chennai,26768,2026-03-02 18:25:46.372166
935,Phone,Mumbai,23619,2026-03-15 18:25:46.372166
936,Headphones,Chennai,20809,2026-03-09 18:25:46.372166
937,Phone,Delhi,33261,2026-03-01 18:25:46.372166
938,Tablet,Chennai,1569,2026-03-06 18:25:46.372166
939,Headphones,Mumbai,41859,2026-03-23 18:25:46.372166
940,Phone,Chennai,41484,2026-03-13 18:25:46.372166
941,Laptop,Delhi,4972,2026-03-06 18:25:46.372166
942,Laptop,Chennai,27987,2026-03-07 18:25:46.372166
943,Laptop,Bangalore,38896,2026-03-02 18:25:46.372166
944,Phone,Delhi,18986,2026-03-16 18:25:46.372166
945,Phone,Delhi,48568,2026-03-21 18:25:46.372166
946,Tablet,Delhi,3050,2026-03-07 18:25:46.372166
947,Phone,Chennai,14675,2026-03-13 18:25:46.372166
948,Headphones,Mumbai,43839,2026-03-03 18:25:46.373168
949,Tablet,Chennai,28633,2026-02-27 18:25:46.373168
950,Laptop,Bangalore,44117,2026-03-15 18:25:46.373168
951,Laptop,Bangalore,49202,2026-03-04 18:25:46.373168
952,Phone,Chennai,20232,2026-03-02 18:25:46.373168
953,Tablet,Delhi,29882,2026-03-01 18:25:46.373168
954,Tablet,Delhi,1794,2026-03-10 18:25:46.373168
955,Laptop,Mumbai,33360,2026-02-28 18:25:46.373168
956,Tablet,Delhi,34095,2026-03-10 18:25:46.373168
957,Headphones,Delhi,27031,2026-03-16 18:25:46.373168
958,Tablet,Bangalore,39676,2026-03-03 18:25:46.373168
959,Phone,Mumbai,32495,2026-02-25 18:25:46.373168
960,Tablet,Chennai,33168,2026-03-11 18:25:46.373168
961,Laptop,Delhi,23722,2026-03-14 18:25:46.373168
962,Phone,Delhi,28370,2026-03-24 18:25:46.373168
963,Laptop,Bangalore,31546,2026-03-08 18:25:46.373168
964,Headphones,Mumbai,6547,2026-03-12 18:25:46.373168
965,Laptop,Delhi,28024,2026-03-04 18:25:46.373168
966,Laptop,Delhi,25151,2026-03-23 18:25:46.373168
967,Headphones,Chennai,29045,2026-03-14 18:25:46.373168
968,Tablet,Mumbai,46519,2026-03-21 18:25:46.373168
969,Headphones,Mumbai,47293,2026-03-24 18:25:46.373168
970,Headphones,Chennai,49764,2026-03-10 18:25:46.373168
971,Tablet,Chennai,24373,2026-03-11 18:25:46.373168
972,Tablet,Bangalore,12600,2026-03-23 18:25:46.373168
973,Phone,Delhi,17879,2026-03-12 18:25:46.373168
974,Laptop,Bangalore,35811,2026-03-24 18:25:46.373168
975,Headphones,Bangalore,4602,2026-03-02 18:25:46.373168
976,Headphones,Delhi,18650,2026-02-27 18:25:46.373168
977,Phone,Mumbai,34092,2026-03-17 18:25:46.373168
978,Phone,Mumbai,46225,2026-03-23 18:25:46.373168
979,Phone,Mumbai,34962,2026-03-20 18:25:46.373168
980,Headphones,Bangalore,9045,2026-03-19 18:25:46.373168
981,Phone,Delhi,43221,2026-03-02 18:25:46.373168
982,Headphones,Bangalore,19702,2026-03-18 18:25:46.373168
983,Laptop,Bangalore,32572,2026-03-18 18:25:46.373168
984,Tablet,Mumbai,9717,2026-03-12 18:25:46.373168
985,Tablet,Bangalore,42330,2026-03-16 18:25:46.373168
986,Laptop,Delhi,40630,2026-03-16 18:25:46.373168
987,Phone,Chennai,29851,2026-03-19 18:25:46.373168
988,Headphones,Mumbai,2916,2026-02-25 18:25:46.373168
989,Laptop,Mumbai,20425,2026-03-09 18:25:46.373168
990,Phone,Bangalore,22701,2026-03-15 18:25:46.373168
991,Laptop,Bangalore,16288,2026-03-24 18:25:46.373168
992,Laptop,Delhi,24104,2026-03-12 18:25:46.373168
993,Headphones,Bangalore,27709,2026-03-03 18:25:46.373168
994,Phone,Mumbai,2572,2026-03-10 18:25:46.374165
995,Phone,Bangalore,21855,2026-03-16 18:25:46.374165
996,Tablet,Mumbai,46613,2026-03-13 18:25:46.374165
997,Tablet,Chennai,22929,2026-03-20 18:25:46.374165
998,Laptop,Chennai,5503,2026-03-21 18:25:46.374165
999,Laptop,Mumbai,33033,2026-03-18 18:25:46.374165
